0.12355,0.1191,0.10081,0.10384,0.099383,0.018234,0.21909,0.020612,0.49429,-0.24591,0.94083,0.076282,45.637,990.94,995.32,25.412,24.568,24.286,21.23,21.578,46.229,28.213,2.255,0.012702
0.12336,0.1191,0.10068,0.10364,0.099374,0.018437,0.22374,0.020597,0.49431,-0.2459,0.94507,0.077498,47.731,990.94,995.32,25.413,24.572,24.286,21.23,21.571,46.246,28.213,2.31,0.012702
0.12358,0.11919,0.10069,0.10344,0.099374,0.018535,0.23518,0.020583,0.49432,-0.2459,0.94244,0.088874,48.429,990.93,995.32,25.414,24.576,24.357,21.229,21.564,46.262,28.213,2.025,0.012702
0.12361,0.11929,0.10069,0.10342,0.099374,0.018599,0.22946,0.020586,0.49433,-0.2459,0.92761,0.070123,48.429,990.93,995.32,25.415,24.58,24.38,21.229,21.557,46.278,28.213,1.9075,0.012702
0.12354,0.11915,0.10027,0.10324,0.099374,0.018887,0.25235,0.02058,0.49434,-0.24589,0.92184,0.066915,48.429,990.93,995.32,25.416,24.584,24.38,21.228,21.55,46.294,28.213,2.1325,0.012702
0.12347,0.11915,0.10021,0.10298,0.099374,0.018949,0.20943,0.020569,0.49436,-0.24589,0.92904,0.072234,34.832,990.93,995.32,25.417,24.588,24.38,21.227,21.543,46.31,28.213,2.03,0.012702
0.1238,0.11948,0.10056,0.10317,0.099341,0.01891,0.2266,0.020566,0.49437,-0.24589,0.93918,0.07708,30.3,990.92,995.33,25.418,24.592,24.239,21.227,21.533,46.326,28.213,1.9925,0.012702
0.12381,0.11935,0.10055,0.10319,0.099296,0.018872,0.21873,0.020559,0.49438,-0.24588,0.94931,0.059526,30.3,990.92,995.33,25.419,24.596,24.192,21.226,21.521,46.342,28.213,2.09,0.012702
0.12366,0.11933,0.10038,0.10311,0.099251,0.019006,0.26165,0.020557,0.49439,-0.24588,0.95668,0.065886,30.3,990.92,995.33,25.42,24.6,24.192,21.225,21.509,46.359,28.212,2.06,0.012702
0.12373,0.1194,0.10053,0.10318,0.099207,0.018947,0.2781,0.020557,0.49441,-0.24588,0.95516,0.082689,30.3,990.92,995.33,25.421,24.604,24.192,21.22,21.497,46.375,28.212,2.175,0.012702
0.12388,0.11948,0.10053,0.1033,0.099192,0.01901,0.26952,0.020558,0.49442,-0.24588,0.951,0.071194,31.287,990.92,995.33,25.422,24.608,24.192,21.212,21.485,46.391,28.212,2.1525,0.012702
0.12364,0.11946,0.10045,0.10315,0.099188,0.01901,0.22159,0.020565,0.49443,-0.24587,0.9382,0.070846,31.616,990.91,995.33,25.423,24.612,24.263,21.205,21.474,46.407,28.212,2.1675,0.012702
0.12375,0.1194,0.10036,0.10311,0.099183,0.018965,0.23876,0.020822,0.49444,-0.24587,0.92252,0.077358,31.616,990.91,995.33,25.424,24.616,24.292,21.197,21.462,46.423,28.212,2.0225,0.012702
0.12383,0.11951,0.10055,0.10314,0.099178,0.018921,0.23232,0.021055,0.49446,-0.24587,0.90684,0.083869,31.616,990.91,995.33,25.425,24.621,24.3,21.19,21.45,46.359,28.212,2.06,0.012702
0.12385,0.11948,0.10053,0.10317,0.099174,0.018876,0.28239,0.021135,0.49447,-0.24586,0.89453,0.079068,31.616,990.91,995.33,25.426,24.625,24.308,21.182,21.438,46.267,28.212,2.105,0.012702
0.12361,0.11939,0.1004,0.10316,0.099169,0.018832,0.29777,0.021146,0.49448,-0.24586,0.88335,0.070495,32.254,990.91,995.34,25.427,24.629,24.316,21.175,21.427,46.176,28.212,2.14,0.012702
0.12365,0.1193,0.10027,0.10315,0.099165,0.018976,0.29348,0.021132,0.49449,-0.24586,0.88576,0.080689,32.467,990.9,995.34,25.428,24.633,24.323,21.167,21.415,46.172,28.212,1.97,0.012702
0.12354,0.1192,0.1003,0.10298,0.09916,0.018923,0.25378,0.021091,0.49451,-0.24585,0.90044,0.070037,32.467,990.9,995.34,25.429,24.637,24.331,21.16,21.403,46.197,28.212,2.2475,0.012702
0.12368,0.11942,0.10037,0.10307,0.099155,0.01897,0.22588,0.020987,0.49452,-0.24585,0.91769,0.072635,32.467,990.9,995.34,25.43,24.641,24.339,21.152,21.391,46.221,28.212,2.3525,0.012702
0.12374,0.11954,0.10044,0.10312,0.099151,0.019079,0.27238,0.020773,0.49453,-0.24585,0.93005,0.082662,27.966,990.9,995.34,25.432,24.645,24.347,21.145,21.38,46.246,28.211,2.2975,0.012702
0.12389,0.11959,0.1004,0.10312,0.099146,0.019188,0.26809,0.020661,0.49455,-0.24584,0.93334,0.084289,26.465,990.9,995.34,25.433,24.649,24.255,21.137,21.368,46.27,28.211,2.04,0.012702
0.12384,0.11954,0.1004,0.10313,0.099142,0.019103,0.27166,0.020618,0.49456,-0.24584,0.93414,0.083116,26.465,990.89,995.34,25.434,24.653,24.223,21.129,21.356,46.294,28.211,1.96,0.012702
0.1237,0.11945,0.10043,0.10313,0.099137,0.018952,0.28597,0.020595,0.49457,-0.24584,0.92524,0.081943,26.465,990.89,995.34,25.435,24.657,24.223,21.122,21.344,46.318,28.211,2.08,0.012702
0.12367,0.11936,0.10029,0.10313,0.099132,0.019139,0.3346,0.020595,0.49458,-0.24583,0.9131,0.08077,26.465,990.89,995.34,25.436,24.661,24.223,21.114,21.332,46.342,28.211,2.3075,0.012702
0.12366,0.11945,0.1001,0.10294,0.099128,0.019439,0.25092,0.020582,0.4946,-0.24583,0.90096,0.079597,43.289,990.89,995.35,25.37,24.665,24.223,21.107,21.321,46.366,28.211,2.0625,0.012702
0.12401,0.11979,0.10009,0.10282,0.099096,0.019738,0.2502,0.020582,0.49461,-0.24583,0.88883,0.078424,48.897,990.88,995.35,25.348,24.669,24.341,21.099,21.309,46.39,28.211,2.1475,0.012702
0.12422,0.12003,0.099938,0.10276,0.099054,0.020038,0.29312,0.020573,0.49462,-0.24583,0.87669,0.077251,48.897,990.88,995.35,25.348,24.673,24.38,21.092,21.297,46.414,28.211,2.0225,0.012702
0.12435,0.12021,0.10008,0.10281,0.099013,0.020092,0.22875,0.020569,0.49463,-0.24582,0.86748,0.076079,48.897,990.88,995.35,25.349,24.677,24.38,21.084,21.285,46.438,28.211,2.2675,0.012702
0.12449,0.12029,0.10015,0.10291,0.099003,0.020065,0.26809,0.020567,0.49465,-0.24582,0.86984,0.075717,48.897,990.88,995.35,25.349,24.681,24.38,21.077,21.274,46.462,28.211,2.19,0.012702
0.12449,0.12033,0.10027,0.103,0.099003,0.020038,0.26379,0.02057,0.49466,-0.24582,0.88339,0.075627,39.163,990.88,995.35,25.349,24.685,24.38,21.069,21.262,46.486,28.211,2.295,0.012702
0.12445,0.1201,0.10024,0.10295,0.099003,0.019804,0.29598,0.020552,0.49467,-0.24581,0.89229,0.075536,35.918,990.87,995.35,25.349,24.689,24.357,21.062,21.25,46.51,28.21,2.05,0.012702
0.12441,0.12008,0.10056,0.10319,0.099003,0.019501,0.26022,0.020549,0.49468,-0.24581,0.9085,0.075445,35.918,990.87,995.35,25.35,24.694,24.349,21.054,21.238,46.535,28.21,2.0175,0.012702
0.12437,0.12,0.10058,0.10315,0.099003,0.019428,0.28024,0.020545,0.4947,-0.24581,0.92414,0.084757,35.918,990.87,995.35,25.35,24.698,24.349,21.047,21.227,46.559,28.21,2.04,0.012702
0.12424,0.11988,0.10046,0.10298,0.099003,0.019431,0.26022,0.020539,0.49471,-0.2458,0.93383,0.080183,35.918,990.87,995.36,25.35,24.702,24.349,21.039,21.215,46.583,28.21,2.2125,0.012702
0.12424,0.11976,0.10034,0.10303,0.099003,0.019435,0.24949,0.020543,0.49472,-0.2458,0.94197,0.092856,46.893,990.87,995.36,25.351,24.706,24.349,21.032,21.203,46.607,28.21,2.3975,0.012702
0.12412,0.11963,0.1001,0.10292,0.099003,0.019539,0.25485,0.02054,0.49473,-0.2458,0.95011,0.086869,50.552,990.86,995.36,25.351,24.71,24.514,21.024,21.191,46.631,28.21,2.1325,0.012702
0.12409,0.11972,0.10031,0.10289,0.099003,0.019404,0.26201,0.020533,0.49475,-0.24579,0.95825,0.072117,50.552,990.86,995.36,25.351,24.714,24.569,21.017,21.18,46.655,28.21,2.1275,0.012702
0.12412,0.11959,0.10011,0.10292,0.099003,0.01949,0.29598,0.020552,0.49476,-0.24579,0.95276,0.082101,50.552,990.86,995.36,25.351,24.718,24.569,21.009,21.168,46.679,28.21,2.325,0.012702
0.12414,0.11981,0.099721,0.10254,0.099003,0.020096,0.27238,0.020546,0.49477,-0.24579,0.93535,0.071352,48.751,990.86,995.36,25.352,24.722,24.569,21.002,21.156,46.703,28.21,2.4025,0.012702
0.12417,0.1204,0.099908,0.10259,0.099003,0.020509,0.24377,0.020564,0.49479,-0.24578,0.9241,0.089338,48.151,990.85,995.36,25.352,24.726,24.559,20.994,21.144,46.727,28.21,2.41,0.012702
0.12487,0.12106,0.10004,0.10284,0.099003,0.021024,0.28525,0.020585,0.4948,-0.24578,0.90906,0.083136,48.151,990.85,995.36,25.352,24.73,24.547,20.987,21.132,46.751,28.209,2.23,0.012702
0.12503,0.12075,0.10028,0.103,0.099003,0.0205,0.29777,0.020659,0.49481,-0.24578,0.89179,0.064607,48.151,990.85,995.37,25.352,24.734,24.534,20.979,21.121,46.775,28.209,2.0125,0.012702
0.12478,0.12045,0.10057,0.10314,0.099003,0.019886,0.29348,0.020752,0.49482,-0.24578,0.87979,0.088172,48.151,990.85,995.37,25.353,24.738,24.522,20.972,21.109,46.781,28.209,2.2375,0.012702
0.12447,0.11987,0.10065,0.10328,0.099003,0.019237,0.27202,0.020814,0.49484,-0.24577,0.88103,0.085932,48.121,990.85,995.37,25.353,24.742,24.509,20.964,21.097,46.782,28.209,2.0525,0.012702
0.12392,0.11915,0.10063,0.10333,0.099046,0.018546,0.24484,0.020848,0.49485,-0.24577,0.89482,0.070414,48.081,990.84,995.37,25.353,24.746,24.497,20.957,21.085,46.783,28.209,2.245,0.012702
0.12328,0.11857,0.10061,0.10335,0.099108,0.017979,0.22946,0.020846,0.49486,-0.24577,0.91151,0.088275,48.041,990.84,995.37,25.353,24.75,24.484,20.949,21.074,46.784,28.209,2.4,0.012702
0.12282,0.11822,0.10083,0.1036,0.09917,0.017454,0.23518,0.020842,0.49487,-0.24576,0.92491,0.074744,48.001,990.84,995.37,25.354,24.754,24.472,20.942,21.062,46.785,28.209,2.39,0.012702
0.12242,0.11794,0.10084,0.10373,0.099233,0.017125,0.31315,0.020834,0.49489,-0.24576,0.93721,0.069915,47.96,990.84,995.37,25.354,24.758,24.459,20.934,21.05,46.786,28.209,2.29,0.012702
0.12202,0.1176,0.10047,0.10342,0.099296,0.017091,0.23518,0.020824,0.4949,-0.24576,0.94785,0.07271,32.443,990.84,995.37,25.354,24.762,24.446,20.927,21.038,46.787,28.209,2.035,0.012702
0.12181,0.11759,0.10045,0.10334,0.099358,0.017134,0.18153,0.020816,0.49491,-0.24575,0.95794,0.075506,27.274,990.83,995.37,25.355,24.767,24.434,20.919,21.034,46.788,28.209,2.2375,0.012702
0.12188,0.1177,0.10057,0.10337,0.099374,0.017176,0.23947,0.020819,0.49492,-0.24575,0.96859,0.078302,27.274,990.83,995.38,25.355,24.771,24.421,20.912,21.033,46.789,28.209,2.2625,0.012702
0.12203,0.11782,0.10037,0.10315,0.099374,0.017462,0.24591,0.020803,0.49494,-0.24575,0.97944,0.067555,27.274,990.83,995.38,25.355,24.775,24.409,20.904,21.032,46.79,28.208,2.075,0.012702
0.12217,0.11804,0.10038,0.10303,0.099374,0.017677,0.22588,0.020789,0.49495,-0.24574,0.99028,0.077729,27.274,990.83,995.38,25.355,24.776,24.396,20.896,21.03,46.791,28.208,2.17,0.012702
0.12263,0.11831,0.10007,0.10297,0.099374,0.018247,0.25092,0.020792,0.49496,-0.24574,0.99627,0.06471,38.047,990.83,995.38,25.356,24.777,24.384,20.889,21.029,46.792,28.208,2.235,0.012702
0.12294,0.11879,0.10001,0.10291,0.099374,0.018783,0.2384,0.020773,0.49497,-0.24574,0.99737,0.064041,41.638,990.82,995.38,25.356,24.778,24.569,20.881,21.028,46.792,28.208,2.1875,0.012702
0.1238,0.11952,0.10019,0.103,0.099374,0.019264,0.20836,0.020758,0.49499,-0.24574,0.99718,0.086223,41.638,990.82,995.38,25.356,24.779,24.632,20.874,21.027,46.793,28.208,2.1475,0.012703
0.12414,0.11994,0.1004,0.10314,0.099363,0.019512,0.22445,0.020759,0.495,-0.24573,0.99693,0.071728,41.638,990.82,995.38,25.356,24.779,24.632,20.866,21.025,46.794,28.208,2.1025,0.012703
0.12424,0.11989,0.1004,0.10304,0.099361,0.019491,0.28597,0.020747,0.49501,-0.24573,0.99668,0.074328,49.861,990.82,995.38,25.357,24.78,24.632,20.859,21.024,46.795,28.208,2.105,0.012703
0.12434,0.12011,0.10071,0.10336,0.099364,0.019406,0.22875,0.02074,0.49503,-0.24573,0.99642,0.087265,52.602,990.81,995.38,25.357,24.781,24.627,20.851,21.023,46.796,28.208,2.1475,0.012703
0.12425,0.11994,0.10069,0.10344,0.099366,0.01916,0.27023,0.020738,0.49504,-0.24572,0.99617,0.082138,52.602,990.81,995.39,25.357,24.782,24.621,20.844,21.021,46.797,28.208,1.995,0.012703
0.1241,0.1196,0.10067,0.10339,0.099369,0.01886,0.23447,0.020731,0.49505,-0.24572,0.98626,0.090272,52.602,990.81,995.39,25.357,24.782,24.614,20.836,21.02,46.79,28.208,1.9925,0.012703
0.12395,0.11925,0.1007,0.10344,0.099371,0.01856,0.23232,0.020734,0.49506,-0.24572,0.96324,0.084076,52.602,990.81,995.39,25.358,24.783,24.608,20.829,21.019,46.78,28.208,2.2725,0.012703
0.12368,0.11899,0.10073,0.10336,0.099374,0.01826,0.2123,0.020722,0.49508,-0.24571,0.93691,0.070962,38.076,990.81,995.39,25.358,24.784,24.602,20.821,21.017,46.77,28.207,2.0975,0.012703
0.12336,0.11899,0.10103,0.10373,0.099427,0.01796,0.22517,0.02072,0.49509,-0.24571,0.91411,0.074205,33.234,990.8,995.39,25.358,24.785,24.483,20.814,21.016,46.76,28.207,1.98,0.012703
0.12305,0.11845,0.10068,0.10373,0.09949,0.017768,0.25378,0.020727,0.4951,-0.24571,0.89626,0.082899,33.234,990.8,995.39,25.358,24.785,24.443,20.806,21.015,46.749,28.207,2.33,0.012703
0.12255,0.1182,0.10081,0.10356,0.09955,0.017337,0.21587,0.020736,0.49511,-0.2457,0.88318,0.073483,33.234,990.8,995.39,25.359,24.786,24.443,20.799,21.013,46.739,28.207,2.03,0.012703
0.12264,0.11811,0.10091,0.10379,0.09961,0.017193,0.26093,0.02077,0.49513,-0.2457,0.87566,0.089425,33.234,990.8,995.39,25.359,24.787,24.443,20.791,21.012,46.729,28.207,2.25,0.012703
0.12235,0.11803,0.10055,0.10352,0.09967,0.01748,0.24663,0.020801,0.49514,-0.2457,0.8679,0.061944,34.788,990.8,995.39,25.359,24.788,24.443,20.784,21.011,46.719,28.207,2.415,0.012703
0.12255,0.11827,0.10075,0.10349,0.099731,0.017516,0.22231,0.020816,0.49515,-0.24569,0.85957,0.069098,35.307,990.79,995.4,25.36,24.788,24.514,20.776,21.009,46.709,28.207,2.37,0.012703
0.12299,0.11841,0.10077,0.1036,0.099746,0.01761,0.25235,0.020847,0.49516,-0.24569,0.8656,0.093783,35.307,990.79,995.4,25.36,24.789,24.537,20.769,21.008,46.699,28.207,2.05,0.012703
0.12291,0.11848,0.10091,0.10372,0.099746,0.01752,0.208,0.020892,0.49518,-0.24569,0.88481,0.068598,35.307,990.79,995.4,25.36,24.79,24.537,20.761,21.007,46.689,28.207,2.25,0.012703
0.123,0.11855,0.10114,0.10379,0.099746,0.01735,0.25593,0.020939,0.49519,-0.24569,0.89475,0.082248,26.438,990.79,995.4,25.36,24.791,24.537,20.754,21.005,46.679,28.207,2.1475,0.012703
0.1232,0.11862,0.10118,0.10406,0.099746,0.017426,0.25664,0.020998,0.4952,-0.24568,0.89136,0.067139,23.481,990.78,995.4,25.361,24.791,24.443,20.746,21.004,46.669,28.207,2.2225,0.012703
0.12293,0.1184,0.10115,0.1041,0.099746,0.017248,0.17224,0.021054,0.49521,-0.24568,0.88486,0.073253,23.481,990.78,995.4,25.361,24.792,24.412,20.739,21.003,46.622,28.206,2.0375,0.012703
0.12292,0.11839,0.10129,0.10404,0.099805,0.017101,0.20657,0.0211,0.49523,-0.24568,0.87837,0.091692,23.481,990.78,995.4,25.361,24.793,24.412,20.731,21.002,46.562,28.206,1.99,0.012703
0.12305,0.11848,0.10148,0.10414,0.099855,0.017001,0.25879,0.021143,0.49524,-0.24567,0.87444,0.078518,23.481,990.78,995.4,25.361,24.794,24.412,20.724,21,46.502,28.206,2.06,0.012703
0.12318,0.11853,0.1013,0.10416,0.099894,0.017234,0.2781,0.021204,0.49525,-0.24567,0.87136,0.076488,41.327,990.78,995.41,25.362,24.795,24.412,20.716,21.008,46.442,28.206,2.08,0.012703
0.12317,0.11873,0.10142,0.10413,0.099933,0.017348,0.24019,0.021245,0.49527,-0.24567,0.85609,0.081686,47.275,990.77,995.41,25.362,24.795,24.412,20.709,21.019,46.382,28.206,2.3125,0.012703
0.12338,0.1187,0.10141,0.1041,0.099971,0.017384,0.25664,0.021307,0.49528,-0.24566,0.82836,0.086884,47.275,990.77,995.41,25.362,24.796,24.412,20.701,21.031,46.322,28.206,2.12,0.012703
0.12327,0.11858,0.10132,0.10408,0.10001,0.01742,0.25378,0.021359,0.49529,-0.24566,0.8015,0.073352,47.275,990.77,995.41,25.362,24.797,24.412,20.694,21.042,46.262,28.206,2.15,0.012703
0.1232,0.11864,0.10122,0.10405,0.10005,0.017457,0.21301,0.021417,0.4953,-0.24566,0.77917,0.080549,47.275,990.77,995.41,25.363,24.798,24.412,20.686,21.053,46.202,28.206,2.2875,0.012703
0.1234,0.11877,0.10121,0.10402,0.10008,0.017606,0.19763,0.021462,0.49532,-0.24565,0.76981,0.080061,41.98,990.77,995.41,25.363,24.798,24.412,20.679,21.064,46.143,28.206,2.38,0.012703
0.12347,0.11889,0.10131,0.10403,0.10012,0.017629,0.19334,0.021501,0.49533,-0.24565,0.77571,0.074015,40.215,990.76,995.41,25.363,24.799,24.435,20.671,21.075,46.083,28.206,2.325,0.012703
0.12361,0.11901,0.10143,0.10412,0.10015,0.017596,0.24591,0.021495,0.49534,-0.24565,0.79645,0.067969,40.215,990.76,995.41,25.364,24.8,24.443,20.664,21.086,46.124,28.205,2.3,0.012703
0.12381,0.11914,0.10169,0.10422,0.10018,0.017564,0.25736,0.02116,0.49535,-0.24564,0.82088,0.061923,40.215,990.76,995.41,25.364,24.801,24.443,20.656,21.097,46.198,28.205,2.0225,0.012703
0.124,0.11926,0.10177,0.10459,0.10022,0.017531,0.24877,0.020971,0.49537,-0.24564,0.84041,0.076123,40.215,990.76,995.42,25.364,24.801,24.443,20.648,21.109,46.273,28.205,2.0275,0.012703
0.12368,0.11918,0.10179,0.10458,0.10025,0.017391,0.21444,0.020941,0.49538,-0.24564,0.85831,0.072672,29.786,990.75,995.42,25.364,24.802,24.443,20.641,21.12,46.268,28.205,2.2025,0.012703
0.12381,0.11917,0.10182,0.10463,0.10028,0.017361,0.22088,0.020989,0.49539,-0.24564,0.87857,0.071324,26.31,990.75,995.42,25.365,24.803,24.349,20.633,21.131,46.237,28.205,2.0325,0.012703
0.12376,0.1192,0.10186,0.10474,0.10032,0.017381,0.203,0.021042,0.4954,-0.24563,0.89961,0.073388,26.31,990.75,995.42,25.365,24.804,24.318,20.626,21.142,46.207,28.205,1.9975,0.012703
0.12379,0.11924,0.10176,0.10459,0.10035,0.017593,0.22732,0.021105,0.49542,-0.24563,0.91575,0.075452,26.31,990.75,995.42,25.365,24.804,24.318,20.618,21.153,46.176,28.205,2.1225,0.012703
0.12406,0.1195,0.10161,0.10446,0.10038,0.01787,0.21444,0.021179,0.49543,-0.24563,0.93025,0.092915,22.651,990.75,995.42,25.365,24.805,24.318,20.611,21.164,46.145,28.205,2.0925,0.012703
0.12417,0.11951,0.10147,0.10437,0.10041,0.018039,0.2123,0.021226,0.49544,-0.24562,0.94044,0.068844,21.431,990.74,995.42,25.366,24.806,24.553,20.603,21.175,46.114,28.205,2.0175,0.012703
0.12421,0.11964,0.10147,0.1042,0.10045,0.018173,0.21992,0.021244,0.49545,-0.24562,0.94919,0.066712,21.431,990.74,995.42,25.366,24.807,24.632,20.596,21.187,46.083,28.205,2.2175,0.012703
0.12435,0.12,0.10152,0.10431,0.10048,0.018467,0.22755,0.021245,0.49547,-0.24562,0.95793,0.077078,21.431,990.74,995.42,25.366,24.807,24.632,20.588,21.198,46.053,28.205,2.1925,0.012703
0.12452,0.12017,0.10135,0.10425,0.10049,0.018815,0.18869,0.021243,0.49548,-0.24561,0.96339,0.06379,21.431,990.74,995.43,25.366,24.808,24.632,20.581,21.209,46.022,28.204,2.1825,0.012703
0.12485,0.12049,0.10148,0.10428,0.10049,0.018994,0.15793,0.021232,0.49549,-0.24561,0.96774,0.068494,35.818,990.74,995.43,25.367,24.809,24.632,20.573,21.22,45.991,28.204,2.145,0.012703
0.12523,0.12089,0.10174,0.10437,0.10049,0.019118,0.20049,0.021226,0.49551,-0.24561,0.9721,0.081824,40.614,990.73,995.43,25.367,24.81,24.537,20.566,21.231,45.96,28.204,2.2275,0.012703
0.12549,0.12108,0.10199,0.10466,0.10049,0.019033,0.26487,0.021216,0.49552,-0.2456,0.96753,0.069411,40.614,990.73,995.43,25.367,24.811,24.506,20.558,21.242,45.929,28.204,2.23,0.012703
0.12544,0.12093,0.10205,0.10479,0.10049,0.01888,0.27023,0.021198,0.49553,-0.2456,0.95101,0.080183,40.614,990.73,995.43,25.367,24.811,24.506,20.551,21.253,45.898,28.204,2.325,0.012703
0.12529,0.12069,0.10208,0.10484,0.10058,0.018726,0.29455,0.021195,0.49554,-0.2456,0.93152,0.081683,40.614,990.73,995.43,25.368,24.812,24.506,20.543,21.265,45.868,28.204,2.1425,0.012703
0.12496,0.12045,0.10212,0.10488,0.10063,0.018368,0.22875,0.021187,0.49556,-0.24559,0.91612,0.076562,47.019,990.72,995.43,25.368,24.813,24.506,20.536,21.276,45.837,28.204,2.07,0.012703
0.12483,0.12032,0.10215,0.10493,0.10067,0.018181,0.24234,0.021175,0.49557,-0.24559,0.90208,0.084162,49.153,990.72,995.43,25.368,24.814,24.577,20.541,21.287,45.806,28.204,2.3325,0.012703
0.12449,0.12009,0.10219,0.10502,0.10067,0.0179,0.24234,0.021156,0.49558,-0.24559,0.88315,0.072126,49.153,990.72,995.43,25.369,24.814,24.6,20.545,21.298,45.775,28.204,2.105,0.012703
0.12426,0.1196,0.10186,0.10469,0.10067,0.017789,0.20907,0.021141,0.49559,-0.24559,0.86258,0.075501,49.153,990.72,995.44,25.369,24.815,24.6,20.548,21.309,45.744,28.204,2.2625,0.012703
0.12409,0.11962,0.10192,0.10474,0.10081,0.017753,0.17045,0.021122,0.49561,-0.24558,0.84823,0.07643,49.153,990.72,995.44,25.369,24.816,24.6,20.55,21.32,45.736,28.204,2.0275,0.012703
0.12412,0.11963,0.10197,0.10471,0.10085,0.017718,0.22302,0.021105,0.49562,-0.24558,0.82673,0.073948,43.996,990.71,995.44,25.369,24.817,24.6,20.553,21.331,45.735,28.203,2.3175,0.012703
0.12421,0.11971,0.10196,0.10475,0.10085,0.017776,0.19871,0.021089,0.49563,-0.24558,0.81202,0.071465,42.277,990.71,995.44,25.37,24.817,24.553,20.555,21.343,45.734,28.203,2.06,0.012703
0.12422,0.11984,0.10195,0.1047,0.10085,0.017866,0.24162,0.021077,0.49564,-0.24557,0.81979,0.068982,42.277,990.71,995.44,25.37,24.818,24.537,20.558,21.354,45.733,28.203,2.095,0.012703
0.12452,0.12007,0.10194,0.10482,0.10085,0.018166,0.1987,0.021057,0.49566,-0.24557,0.84436,0.0665,42.277,990.71,995.44,25.37,24.819,24.537,20.56,21.365,45.732,28.203,2.2025,0.012703
0.12454,0.12034,0.10214,0.10484,0.10085,0.018132,0.20156,0.021033,0.49567,-0.24557,0.86871,0.064017,28.105,990.71,995.44,25.37,24.82,24.537,20.563,21.376,45.731,28.203,2.325,0.012703
0.12502,0.12062,0.10241,0.1052,0.10085,0.018172,0.21158,0.021034,0.49568,-0.24556,0.87951,0.078697,23.381,990.7,995.44,25.371,24.82,24.537,20.565,21.387,45.73,28.203,2.345,0.012703
0.12492,0.12036,0.10223,0.10518,0.10085,0.018124,0.19405,0.021024,0.4957,-0.24556,0.87625,0.068029,23.381,990.7,995.44,25.371,24.821,24.537,20.568,21.398,45.729,28.203,2.295,0.012704
0.12487,0.12041,0.10213,0.105,0.10085,0.018279,0.16973,0.021008,0.49571,-0.24556,0.86968,0.08388,23.381,990.7,995.45,25.371,24.822,24.537,20.57,21.409,45.728,28.203,2.055,0.012704
0.12493,0.12063,0.10211,0.10505,0.10085,0.01852,0.1894,0.020992,0.49572,-0.24555,0.8631,0.080116,23.381,990.7,995.45,25.371,24.823,24.537,20.573,21.42,45.726,28.203,2.3025,0.012704
0.12498,0.12054,0.10185,0.10476,0.10085,0.018715,0.22374,0.020972,0.49573,-0.24555,0.85653,0.065717,37.181,990.7,995.45,25.372,24.823,24.537,20.575,21.432,45.725,28.203,2.3725,0.012704
